feature,importance_harassment,importance_hate_speech,importance_insult,importance_normal,importance_sexually_explicit,importance_threat,importance_overall
purwoko,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purchasing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pusaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pusar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pusara,0.0,0.0,0.0,0.0,0.0,0.0,0.0
puser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
push,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pusing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purba,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purbalingga,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purbowardayan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purworejo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apkabar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pikul,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pikun,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pilar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pildun,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pileg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pilek,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piero,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pov,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pieter,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pifabiz,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pig,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pigura,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pihak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pihi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pihri,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pierre,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pik,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pikat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piket,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pikirin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piknik,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pikuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apps,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appsi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apresiasi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apri,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apriani,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apriansyah,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aprilia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apik,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appstore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
php,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phw,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piagam,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piaggio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piala,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pian,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pijak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piara,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piatu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phantom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phelipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
philip,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piano,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pijar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pijat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pijet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pijit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
picik,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pick,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pickup,0.0,0.0,0.0,0.0,0.0,0.0,0.0
photoshoot,0.0,0.0,0.0,0.0,0.0,0.0,0.0
picture,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pictures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pidato,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pidyarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pie,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piece,0.0,0.0,0.0,0.0,0.0,0.0,0.0
photoby,0.0,0.0,0.0,0.0,0.0,0.0,0.0
photography,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pict,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pkb,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pkc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pkee,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pkh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piramida,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pirang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piring,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pirsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pindahin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pisau,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piso,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pistol,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pita,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pitam,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piter,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pitha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piting,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pitoyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pisang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pku,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pkucity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pkwt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pl,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pla,0.0,0.0,0.0,0.0,0.0,0.0,0.0
place,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plagiat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pka,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pius,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piw,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pixel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pixiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piye,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pizza,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pj,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pjs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pitri,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinjam,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinjem,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinjol,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pink,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinned,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinokio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinrang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinter,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pilkades,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pilon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pilot,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pilu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pimpro,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pina,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pincang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piliang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinternya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinterpolitik,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinterpolitikdotcom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinus,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pioneer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pipa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piper,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pingsan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pipik,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pipis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pipit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pira,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ping,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pingdingshan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinggan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinggang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pingin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pipi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perna,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pernah,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pernh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pero,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perodua,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perppu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perry,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pers,0.0,0.0,0.0,0.0,0.0,0.0,0.0
philippe,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persegi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perisai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peristiwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perjaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perkakas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perkara,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perkasa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perki,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persada,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persekusi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persentase,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persepsi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persero,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persib,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persija,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persik,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
permohonnan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
personal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
personel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
personil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persons,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perspektif,0.0,0.0,0.0,0.0,0.0,0.0,0.0
permen,0.0,0.0,0.0,0.0,0.0,0.0,0.0
permenlu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
permesta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
permisi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perek,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perempatfinal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perempuannn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peres,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perfect,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perfeksionis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arabs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aram,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aransemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aprindo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apriyani,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aptn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apus,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arafat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perlahan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perlu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
permai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
permak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
permana,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peri,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peribadi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peribahasa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
periode,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perihal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perikeadilan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perikemanusiaan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
periksa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perilaku,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perinci,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perindo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perintilan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
period,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perih,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pgn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pgpi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pgsd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petamina,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pete,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peter,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peti,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petisi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petition,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petojo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
philippine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
philippines,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phobia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phobic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phoenix,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phone,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petro,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pgi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petronas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peukan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peureulak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pew,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peye,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peziara,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pfr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pga,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petrokimia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pespor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pessoas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pestapora,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pertalite,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pertama,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pertamax,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pertamina,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pertanyaanya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pertayaan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pertiwi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peru,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perunggu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perut,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perwira,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perzinahan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pertanggungjawaban,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesimis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aqidah,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aqidahmu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aqidahnya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aqidat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aqila,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aqilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aql,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesparani,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apparatus,0.0,0.0,0.0,0.0,0.0,0.0,0.0
applause,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apple,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appreciate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
approach,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesimisme,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesisir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesona,0.0,0.0,0.0,0.0,0.0,0.0,0.0
app,0.0,0.0,0.0,0.0,0.0,0.0,0.0
posko,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poskotanews,0.0,0.0,0.0,0.0,0.0,0.0,0.0
populis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
populisme,0.0,0.0,0.0,0.0,0.0,0.0,0.0
por,0.0,0.0,0.0,0.0,0.0,0.0,0.0
porak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poranda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
porfiri,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apasih,0.0,0.0,0.0,0.0,0.0,0.0,0.0
porn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pornhub,0.0,0.0,0.0,0.0,0.0,0.0,0.0
porno,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pornografi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
porong,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poros,0.0,0.0,0.0,0.0,0.0,0.0,0.0
porphyrius,0.0,0.0,0.0,0.0,0.0,0.0,0.0
porsche,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pork,0.0,0.0,0.0,0.0,0.0,0.0,0.0
post,0.0,0.0,0.0,0.0,0.0,0.0,0.0
posted,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poster,0.0,0.0,0.0,0.0,0.0,0.0,0.0
posting,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postinganmu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postingannya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postur,0.0,0.0,0.0,0.0,0.0,0.0,0.0
positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0
potensial,0.0,0.0,0.0,0.0,0.0,0.0,0.0
porsi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portable,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portalinformasi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portugis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0
posesif,0.0,0.0,0.0,0.0,0.0,0.0,0.0
potek,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pongdatoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pongsendana,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poni,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ponidi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ponorogo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ponsel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pontianakinformasi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
polly,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
polo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
polonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
polovv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
polres,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apaansi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apaapaan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apache,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apain,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apakabar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
polman,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pop,0.0,0.0,0.0,0.0,0.0,0.0,0.0
popo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
popok,0.0,0.0,0.0,0.0,0.0,0.0,0.0
popov,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poppers,0.0,0.0,0.0,0.0,0.0,0.0,0.0
popular,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pondo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
populasi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
population,0.0,0.0,0.0,0.0,0.0,0.0,0.0
populer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
populi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pomda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pompa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ponakan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pondasi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
popularitascom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prasetio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prasetya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prasetyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prasodjo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prastowo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prajongjai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prajurit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prakarsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prakoso,0.0,0.0,0.0,0.0,0.0,0.0,0.0
praktek,0.0,0.0,0.0,0.0,0.0,0.0,0.0
praktikum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
praktisi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pram,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prambanan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pramudya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pramudyani,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pramugara,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prakira,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prawoto,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pray,0.0,0.0,0.0,0.0,0.0,0.0,0.0
praya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prayer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prayitno,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prayogi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prayogo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prcs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prasasti,0.0,0.0,0.0,0.0,0.0,0.0,0.0
precision,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pramugari,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pramuka,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pran,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prancis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prasaan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prasangka,0.0,0.0,0.0,0.0,0.0,0.0,0.0
precious,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anymore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anyway,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ao,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aobuta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antok,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
